t_s,ch,vbus_V,current_A,power_W
3553.773018,0,5.991406,0.0426120,0.2553058
3553.774076,0,5.990234,0.0401720,0.2406397
3553.775191,0,5.994336,0.0409440,0.2454321
3553.776249,0,5.995898,0.0423400,0.2538663
3553.777364,0,5.992773,0.0432580,0.2592354
3553.778422,0,5.992969,0.0412560,0.2472459
3553.779482,0,5.995898,0.0394200,0.2363583
3553.780598,0,5.994922,0.0410900,0.2463313
3553.781656,0,5.992969,0.0433420,0.2597473
3553.782714,0,5.993750,0.0427380,0.2561609
3553.783829,0,5.997070,0.0409440,0.2455440
3553.784887,0,5.995703,0.0405680,0.2432337
3553.786002,0,5.987891,0.0413400,0.2475394
3553.787060,0,5.994141,0.0428420,0.2568010
3553.788118,0,5.995508,0.0422780,0.2534781
3553.789235,0,5.994336,0.0400040,0.2397974
3553.790294,0,5.994336,0.0409020,0.2451803
3553.791351,0,5.994336,0.0436760,0.2618086
3553.792467,0,5.996094,0.0433420,0.2598827
3553.793524,0,5.994141,0.0405680,0.2431703
3553.794640,0,5.994531,0.0415700,0.2491927
3553.795698,0,5.994141,0.0405680,0.2431703
3553.796813,0,5.995313,0.0419020,0.2512156
3553.797871,0,5.997852,0.0425280,0.2550766
3553.798929,0,5.991016,0.0399840,0.2395448
3553.800045,0,5.995703,0.0404840,0.2427300
3553.801103,0,5.992188,0.0412140,0.2469620
3553.802160,0,5.995117,0.0430920,0.2583416
3553.803276,0,5.991602,0.0429460,0.2573153
3553.804334,0,5.993555,0.0399840,0.2396463
3553.805449,0,5.994531,0.0414440,0.2484374
3553.806507,0,5.994531,0.0428620,0.2569376
3553.807564,0,5.995313,0.0425920,0.2553524
3553.808680,0,5.993555,0.0415480,0.2490202
3553.809738,0,5.993555,0.0402340,0.2411447
3553.810796,0,5.993555,0.0408800,0.2450165
3553.811911,0,5.991797,0.0423200,0.2535728
3553.812969,0,5.996094,0.0424460,0.2545102
3553.814084,0,5.997070,0.0388160,0.2327823
3553.815142,0,5.993945,0.0402960,0.2415320
3553.816199,0,5.991016,0.0421940,0.2527849
3553.817315,0,5.995703,0.0427780,0.2564842
3553.818372,0,5.995703,0.0412560,0.2473587
3553.819490,0,5.993359,0.0409440,0.2453921
3553.820548,0,5.994727,0.0406300,0.2435657
3553.821606,0,5.995313,0.0430080,0.2578464
3553.822721,0,5.992578,0.0430500,0.2579805
3553.823779,0,5.995508,0.0400680,0.2402280
3553.824837,0,5.997266,0.0402960,0.2416658
3553.825952,0,5.990430,0.0409220,0.2451404
3553.827010,0,5.993750,0.0428000,0.2565325
3553.828125,0,5.997266,0.0419240,0.2514294
3553.829184,0,5.995313,0.0407140,0.2440932
3553.830242,0,5.992578,0.0414860,0.2486081
3553.831358,0,5.993750,0.0421940,0.2529003
3553.832416,0,5.993750,0.0425280,0.2549022
3553.833473,0,5.995313,0.0414440,0.2484697
3553.834589,0,5.992773,0.0405260,0.2428631
3553.835646,0,5.995313,0.0414860,0.2487215
3553.836762,0,5.998047,0.0430700,0.2583359
3553.837820,0,5.993164,0.0424660,0.2545057
3553.838877,0,5.989648,0.0409440,0.2452402
3553.839993,0,5.996680,0.0404640,0.2426496
3553.841051,0,5.994531,0.0415700,0.2491927
3553.842166,0,5.991992,0.0428420,0.2567089
3553.843224,0,5.993555,0.0421320,0.2525204
3553.844282,0,5.990039,0.0412560,0.2471251
3553.845397,0,5.994531,0.0405680,0.2431861
3553.846455,0,5.991406,0.0434460,0.2603026
3553.847513,0,5.993164,0.0439460,0.2633756
3553.848628,0,5.992578,0.0409860,0.2456118
3553.849688,0,5.995117,0.0406720,0.2438334
3553.850804,0,5.994531,0.0403800,0.2420592
3553.851861,0,5.992773,0.0426540,0.2556158
3553.852919,0,5.992969,0.0430300,0.2578774
3553.854034,0,5.993750,0.0404020,0.2421595
3553.855092,0,5.992969,0.0410680,0.2461192
3553.856208,0,5.991016,0.0421540,0.2525453
3553.857265,0,5.992383,0.0429460,0.2573489
3553.858323,0,5.994141,0.0426320,0.2555422
3553.859440,0,5.994141,0.0414440,0.2484212
3553.860498,0,5.991016,0.0409440,0.2452961
3553.861556,0,5.994531,0.0429040,0.2571894
3553.862671,0,5.996680,0.0426540,0.2557824
3553.863729,0,5.991797,0.0408400,0.2447050
3553.864844,0,5.991602,0.0405880,0.2431871
3553.865902,0,5.991211,0.0409020,0.2450525
3553.866960,0,5.998047,0.0425920,0.2554688
3553.868075,0,5.993359,0.0421120,0.2523923
3553.869133,0,5.993750,0.0411320,0.2465349
3553.870192,0,5.993555,0.0399420,0.2393946
3553.871307,0,5.994141,0.0424240,0.2542954
3553.872365,0,5.993945,0.0429040,0.2571642
3553.873481,0,5.995117,0.0414860,0.2487134
3553.874538,0,5.997656,0.0404640,0.2426892
3553.875596,0,5.996289,0.0406100,0.2435093
3553.876712,0,5.998633,0.0429880,0.2578692
3553.877769,0,5.989648,0.0432160,0.2588486
3553.878885,0,5.992969,0.0405060,0.2427512
3553.879944,0,5.994141,0.0409020,0.2451723
3553.881003,0,5.993750,0.0412140,0.2470264
3553.882118,0,5.990625,0.0430500,0.2578964
3553.883176,0,5.992773,0.0427780,0.2563589
3553.884234,0,5.996094,0.0402340,0.2412468
3553.885349,0,5.993359,0.0412360,0.2471422
3553.886407,0,5.992969,0.0421740,0.2527475
3553.887522,0,5.996484,0.0430500,0.2581487
3553.888580,0,5.992969,0.0415280,0.2488760
3553.889639,0,5.991992,0.0402760,0.2413335
3553.890755,0,5.994141,0.0409440,0.2454241
3553.891813,0,5.994922,0.0424240,0.2543286
3553.892871,0,5.994531,0.0427380,0.2561943
3553.893987,0,5.993945,0.0402560,0.2412923
3553.895044,0,5.988086,0.0406100,0.2431762
3553.896160,0,5.993555,0.0422780,0.2533955
3553.897217,0,5.992188,0.0426740,0.2557106
3553.898275,0,5.993945,0.0420480,0.2520334
3553.899391,0,5.992773,0.0406940,0.2438699
3553.900449,0,5.992383,0.0410680,0.2460952
3553.901507,0,5.994336,0.0429460,0.2574328
3553.902623,0,5.992578,0.0426740,0.2557273
3553.903680,0,5.991602,0.0406100,0.2433189
3553.904796,0,5.993164,0.0409640,0.2455040
3553.905854,0,5.996680,0.0419440,0.2515247
3553.906911,0,5.991797,0.0429040,0.2570721
3553.908027,0,5.991211,0.0421740,0.2526733
3553.909085,0,5.994141,0.0398800,0.2390463
3553.910203,0,5.996875,0.0411100,0.2465315
3553.911261,0,5.994727,0.0414860,0.2486972
3553.912319,0,5.991992,0.0425920,0.2552109
3553.913434,0,5.993164,0.0412560,0.2472540
3553.914492,0,5.994922,0.0406720,0.2438255
3553.915550,0,5.992383,0.0409860,0.2456038
3553.916666,0,5.993359,0.0424460,0.2543941
3553.917723,0,5.995508,0.0430080,0.2578548
3553.918839,0,5.994922,0.0406300,0.2435737
3553.919898,0,5.994336,0.0400260,0.2399293
3553.920957,0,5.991797,0.0414240,0.2482042
3553.922072,0,5.992383,0.0429040,0.2570972
3553.923130,0,5.992383,0.0421740,0.2527228
3553.924187,0,5.997266,0.0407980,0.2446764
3553.925303,0,5.991406,0.0408600,0.2448089
3553.926361,0,5.996289,0.0434040,0.2602629
3553.927476,0,5.996094,0.0423200,0.2537547
3553.928534,0,5.993359,0.0404420,0.2423834
3553.929592,0,5.992773,0.0409220,0.2452363
3553.930708,0,5.991406,0.0398380,0.2386856
3553.931766,0,5.992188,0.0431760,0.2587187
3553.932824,0,5.992773,0.0431760,0.2587440
3553.933939,0,5.989648,0.0405480,0.2428683
3553.934997,0,5.992383,0.0412560,0.2472217
3553.936112,0,5.993945,0.0406720,0.2437857
3553.937170,0,5.991016,0.0430500,0.2579132
3553.938228,0,5.995313,0.0426960,0.2559759
3553.939343,0,5.992969,0.0404420,0.2423676
3553.940403,0,5.991992,0.0411520,0.2465825
3553.941519,0,5.994531,0.0429040,0.2571894
3553.942577,0,5.993555,0.0430700,0.2581424
3553.943635,0,5.993945,0.0415700,0.2491683
3553.944750,0,5.994531,0.0400260,0.2399371
3553.945808,0,5.990430,0.0410060,0.2456436
3553.946866,0,5.993750,0.0421740,0.2527804
3553.947981,0,5.992188,0.0423000,0.2534695
3553.949039,0,5.996289,0.0407760,0.2445047
3553.950156,0,5.993164,0.0406520,0.2436341
3553.951215,0,5.992188,0.0423000,0.2534695
3553.952272,0,5.992188,0.0427780,0.2563338
3553.953388,0,5.991797,0.0413600,0.2478207
3553.954445,0,5.997266,0.0406940,0.2440527
3553.955503,0,5.992578,0.0406720,0.2437301
3553.956618,0,5.993164,0.0433000,0.2595040
3553.957676,0,5.996094,0.0429880,0.2577601
3553.958792,0,5.996680,0.0408400,0.2449044
3553.959850,0,5.994531,0.0403800,0.2420592
3553.960908,0,5.992773,0.0407140,0.2439898
3553.962024,0,5.994141,0.0434880,0.2606732
3553.963081,0,5.993359,0.0423820,0.2540106
3553.964197,0,5.994531,0.0404020,0.2421911
3553.965255,0,5.994531,0.0414640,0.2485572
3553.966312,0,5.996484,0.0419020,0.2512647
3553.967428,0,5.996289,0.0435300,0.2610185
3553.968486,0,5.991016,0.0414020,0.2480400
3553.969543,0,5.993359,0.0402340,0.2411368
3553.970661,0,5.994922,0.0410900,0.2463313
3553.971720,0,5.997852,0.0421540,0.2528334
3553.972835,0,5.992578,0.0427380,0.2561108
3553.973893,0,5.992578,0.0401720,0.2407338
3553.974951,0,5.993555,0.0400880,0.2402696
3553.976066,0,5.994336,0.0422360,0.2531768
3553.977124,0,5.991406,0.0428420,0.2566838
3553.978182,0,5.992188,0.0424660,0.2544642
3553.979297,0,5.991211,0.0406300,0.2434229
3553.980356,0,5.996484,0.0402140,0.2411426
3553.981472,0,5.994727,0.0427160,0.2560707
3553.982530,0,5.993945,0.0428200,0.2566607
3553.983588,0,5.994336,0.0408800,0.2450485
3553.984703,0,5.992188,0.0407140,0.2439659
3553.985761,0,5.991016,0.0405680,0.2430435
3553.986819,0,5.990625,0.0430500,0.2578964
3553.987934,0,5.991602,0.0426320,0.2554340
3553.988992,0,5.996094,0.0397540,0.2383687
3553.990108,0,5.994922,0.0410260,0.2459477
3553.991166,0,5.996484,0.0413820,0.2481465
3553.992224,0,5.994531,0.0429460,0.2574411
3553.993339,0,5.994922,0.0423620,0.2539569
3553.994397,0,5.990430,0.0409640,0.2453920
3553.995513,0,5.992188,0.0407560,0.2442176
3553.996570,0,5.995313,0.0420900,0.2523427
3553.997628,0,5.993164,0.0428840,0.2570108
3553.998744,0,5.994922,0.0411320,0.2465831
3553.999801,0,5.992578,0.0401500,0.2406020
3554.000860,0,5.992578,0.0409860,0.2456118
3554.001975,0,5.993555,0.0425920,0.2552775
3554.003033,0,5.992773,0.0427380,0.2561192
3554.004148,0,5.993750,0.0405880,0.2432743
3554.005206,0,5.997266,0.0401720,0.2409222
3554.006264,0,5.993555,0.0425280,0.2548939
3554.007379,0,5.992773,0.0424860,0.2546090
3554.008437,0,5.991016,0.0415700,0.2490465
3554.009552,0,5.996680,0.0405260,0.2430214
3554.010612,0,5.994727,0.0402960,0.2415635
3554.011671,0,5.994531,0.0430700,0.2581845
3554.014498,0,5.993750,0.0411720,0.2467747
3554.016262,0,5.991406,0.0403180,0.2415615
3554.018021,0,5.995313,0.0419240,0.2513475
3554.019779,0,5.998242,0.0411320,0.2467197
3554.021536,0,5.992969,0.0417780,0.2503742
3554.023295,0,5.994141,0.0406300,0.2435419
3554.025053,0,5.992188,0.0410900,0.2462190
3554.026810,0,5.992383,0.0422360,0.2530943
3554.027868,0,5.993945,0.0428000,0.2565409
3554.028984,0,5.990234,0.0399640,0.2393937
3554.030042,0,5.993555,0.0407980,0.2445250
3554.031100,0,5.992969,0.0414860,0.2486243
3554.032216,0,5.992578,0.0427380,0.2561108
3554.033273,0,5.992773,0.0427780,0.2563589
3554.034389,0,5.993945,0.0406100,0.2434141
3554.035447,0,5.994141,0.0407980,0.2445489
3554.036504,0,5.993164,0.0431340,0.2585091
3554.037620,0,5.994141,0.0424040,0.2541755
3554.038677,0,5.992383,0.0418820,0.2509730
3554.039735,0,5.996875,0.0410060,0.2459079
3554.040853,0,5.993750,0.0405680,0.2431545
3554.041911,0,5.993555,0.0428000,0.2565241
3554.043027,0,5.992578,0.0426320,0.2554756
3554.044085,0,5.997266,0.0407760,0.2445445
3554.045142,0,5.992383,0.0405480,0.2429791
3554.046258,0,5.994727,0.0419020,0.2511910
3554.047316,0,5.992773,0.0435500,0.2609853
3554.048373,0,5.995313,0.0420280,0.2519710
3554.049489,0,5.992188,0.0402960,0.2414612
3554.050548,0,5.993750,0.0413180,0.2476498
3554.051664,0,5.992969,0.0427160,0.2559957
3554.052722,0,5.995313,0.0433220,0.2597289
3554.053780,0,5.994141,0.0406300,0.2435419
3554.054895,0,5.995117,0.0394200,0.2363275
3554.055952,0,5.994336,0.0410480,0.2460555
3554.057068,0,5.996094,0.0425280,0.2550019
3554.058126,0,5.996484,0.0430080,0.2578968
3554.059183,0,5.990234,0.0404640,0.2423888
3554.060299,0,5.994336,0.0405880,0.2432981
3554.061358,0,5.993359,0.0431540,0.2586374
3554.062415,0,5.993555,0.0421940,0.2528920
3554.063531,0,5.993555,0.0418200,0.2506505
3554.064588,0,5.993164,0.0407140,0.2440057
3554.065704,0,5.991016,0.0405880,0.2431633
3554.066762,0,5.997070,0.0432380,0.2593013
3554.067820,0,5.993945,0.0428200,0.2566607
3554.068935,0,5.990820,0.0407980,0.2444135
3554.069993,0,5.994922,0.0407140,0.2440772
3554.071053,0,5.994531,0.0405680,0.2431861
3554.072169,0,5.994141,0.0431120,0.2584194
3554.073227,0,5.990234,0.0423620,0.2537583
3554.074342,0,5.991797,0.0406300,0.2434467
3554.075400,0,5.995313,0.0402560,0.2413473
3554.076458,0,5.992188,0.0425700,0.2550874
3554.077573,0,5.992578,0.0435300,0.2608569
3554.078631,0,5.994531,0.0413820,0.2480657
3554.079746,0,5.994141,0.0405880,0.2432902
3554.080806,0,5.990625,0.0408400,0.2446571
3554.081864,0,5.989648,0.0425080,0.2546080
3554.082980,0,5.991992,0.0435080,0.2606996
3554.084037,0,5.995313,0.0404640,0.2425943
3554.085095,0,5.997070,0.0406720,0.2439128
3554.086210,0,5.990625,0.0421740,0.2526486
3554.087268,0,5.991992,0.0423620,0.2538328
3554.088384,0,5.994727,0.0426540,0.2556991
3554.089441,0,5.992188,0.0403380,0.2417129
3554.090499,0,5.991992,0.0407980,0.2444613
3554.091615,0,5.993555,0.0435080,0.2607676
3554.092673,0,5.992383,0.0419860,0.2515962
3554.093731,0,5.993359,0.0417360,0.2501388
3554.094846,0,5.993164,0.0409220,0.2452523
3554.095904,0,5.990625,0.0405880,0.2431475
3554.097019,0,5.992188,0.0438000,0.2624578
3554.098077,0,5.992188,0.0422160,0.2529662
3554.099135,0,5.994727,0.0407980,0.2445729
3554.100250,0,5.992383,0.0409220,0.2452203
3554.101310,0,5.993555,0.0416100,0.2493918
3554.102368,0,5.997461,0.0430500,0.2581907
3554.103484,0,5.992578,0.0410260,0.2458515
3554.104542,0,5.994141,0.0403800,0.2420434
3554.105657,0,5.996680,0.0406520,0.2437770
3554.106715,0,5.993750,0.0427580,0.2562808
3554.107773,0,5.992773,0.0431960,0.2588638
3554.108888,0,5.992188,0.0399000,0.2390883
3554.109946,0,5.992773,0.0407340,0.2441096
3554.111062,0,5.991602,0.0410680,0.2460631
3554.112121,0,5.995898,0.0421740,0.2528710
3554.113179,0,5.992969,0.0432800,0.2593757
3554.114294,0,5.995703,0.0408180,0.2447326
3554.115352,0,5.995508,0.0405060,0.2428540
3554.116410,0,5.990820,0.0431120,0.2582762
3554.117525,0,5.989844,0.0425280,0.2547361
3554.118583,0,5.995313,0.0412140,0.2470908
3554.119698,0,5.992578,0.0402140,0.2409855
3554.120756,0,5.990625,0.0404840,0.2425245
3554.121814,0,5.990820,0.0431540,0.2585279
3554.122930,0,5.993750,0.0428200,0.2566524
3554.123987,0,5.995117,0.0407140,0.2440852
3554.125045,0,5.988086,0.0401920,0.2406732
3554.126160,0,5.997852,0.0415280,0.2490788
3554.127218,0,5.997070,0.0431120,0.2585457
3554.128334,0,5.995703,0.0424240,0.2543617
3554.129391,0,5.991992,0.0405880,0.2432030
3554.130449,0,5.996680,0.0410900,0.2464036
3554.131569,0,5.992773,0.0422360,0.2531108
3554.132627,0,5.989258,0.0430920,0.2580891
3554.133685,0,5.991211,0.0416100,0.2492943
3554.134800,0,5.991992,0.0410060,0.2457076
3554.135858,0,5.995117,0.0409860,0.2457159
3554.136973,0,5.993555,0.0423000,0.2535274
3554.138031,0,5.992969,0.0430700,0.2581172
3554.139089,0,5.992578,0.0395040,0.2367308
3554.140204,0,5.991992,0.0406100,0.2433348
3554.141264,0,5.991406,0.0423620,0.2538080
3554.142323,0,5.994336,0.0427780,0.2564257
3554.143438,0,5.991602,0.0423200,0.2535646
3554.144496,0,5.992188,0.0404420,0.2423360
3554.145611,0,5.994531,0.0406720,0.2438096
3554.146669,0,5.991992,0.0429040,0.2570804
3554.147727,0,5.993945,0.0423620,0.2539155
3554.148843,0,5.993750,0.0406100,0.2434062
3554.149900,0,5.997266,0.0405260,0.2430452
3554.151016,0,5.994531,0.0407980,0.2445649
3554.152075,0,5.990820,0.0437380,0.2620265
3554.153133,0,5.993555,0.0416940,0.2498953
3554.154248,0,5.992578,0.0402560,0.2412372
3554.155306,0,5.992969,0.0413600,0.2478692
3554.156364,0,5.993164,0.0418820,0.2510057
3554.157479,0,5.995313,0.0429660,0.2575946
3554.158536,0,5.991406,0.0410260,0.2458034
3554.159652,0,5.991211,0.0400040,0.2396724
3554.160710,0,5.990430,0.0410060,0.2456436
3554.161768,0,5.992188,0.0428000,0.2564656
3554.162883,0,5.992969,0.0434040,0.2601188
3554.163941,0,5.994922,0.0402760,0.2414515
3554.165056,0,5.992578,0.0407340,0.2441017
3554.166114,0,5.996289,0.0414440,0.2485102
3554.167172,0,5.992383,0.0425500,0.2549759
3554.168287,0,5.992383,0.0433000,0.2594702
3554.169345,0,5.994531,0.0407980,0.2445649
3554.170403,0,5.991406,0.0410480,0.2459352
3554.171520,0,5.994141,0.0429040,0.2571726
3554.172579,0,5.992188,0.0424040,0.2540927
3554.173694,0,5.998242,0.0418200,0.2508465
3554.174752,0,5.994141,0.0407760,0.2444171
3554.175810,0,5.996094,0.0412560,0.2473748
3554.176925,0,5.994727,0.0427380,0.2562026
3554.177983,0,5.996094,0.0425920,0.2553856
3554.179041,0,5.994922,0.0410480,0.2460796
3554.180156,0,5.995898,0.0407980,0.2446207
3554.181214,0,5.988477,0.0415280,0.2486895
3554.182330,0,5.994336,0.0430700,0.2581760
3554.183388,0,5.992578,0.0420280,0.2518561
3554.184446,0,5.993945,0.0402760,0.2414121
3554.185561,0,5.988672,0.0408600,0.2446971
3554.186619,0,5.992969,0.0431340,0.2585007
3554.187734,0,5.991797,0.0422360,0.2530695
3554.188792,0,5.997852,0.0407980,0.2447003
3554.189850,0,5.992773,0.0401500,0.2406099
3554.190965,0,5.994922,0.0411940,0.2469548
3554.192024,0,5.995117,0.0428000,0.2565910
3554.193082,0,5.992969,0.0425280,0.2548690
3554.194197,0,5.990430,0.0402560,0.2411507
3554.195255,0,5.993164,0.0407140,0.2440057
3554.196371,0,6.000391,0.0424040,0.2544406
3554.197429,0,5.992969,0.0426320,0.2554922
3554.198486,0,5.991211,0.0411940,0.2468019
3554.199602,0,5.993750,0.0404840,0.2426510
3554.200659,0,5.993945,0.0407560,0.2442892
3554.201719,0,5.997461,0.0429040,0.2573151
3554.202835,0,5.992969,0.0425500,0.2550008
3554.203893,0,5.992773,0.0399420,0.2393634
3554.205009,0,5.993945,0.0406720,0.2437857
3554.206066,0,5.992773,0.0404020,0.2421200
3554.207124,0,5.993750,0.0433000,0.2595294
3554.208240,0,5.992188,0.0421940,0.2528344
3554.209297,0,5.997461,0.0403600,0.2420575
3554.210413,0,5.994922,0.0404840,0.2426984
3554.211471,0,5.993359,0.0419440,0.2513855
3554.212530,0,5.992773,0.0430080,0.2577372
3554.213645,0,5.994336,0.0413180,0.2476740
3554.214703,0,5.993750,0.0397340,0.2381557
3554.215761,0,5.991016,0.0415060,0.2486631
3554.216876,0,5.989844,0.0425500,0.2548679
3554.217934,0,5.996484,0.0429460,0.2575250
3554.219049,0,5.995898,0.0409640,0.2456160
3554.220107,0,5.994336,0.0403600,0.2419314
3554.221165,0,5.995313,0.0420080,0.2518511
3554.222281,0,5.993945,0.0423200,0.2536638
3554.223339,0,5.994336,0.0425280,0.2549271
3554.224396,0,5.992578,0.0405260,0.2428552
3554.225512,0,5.992969,0.0401720,0.2407495
3554.226569,0,5.991602,0.0435720,0.2610661
3554.227685,0,5.994922,0.0426320,0.2555755
3554.228743,0,5.989648,0.0415280,0.2487381
3554.229800,0,5.993359,0.0403380,0.2417601
3554.230916,0,5.989648,0.0408400,0.2446172
3554.231975,0,5.993164,0.0434460,0.2603790
3554.233034,0,5.994141,0.0427580,0.2562975
3554.234149,0,5.994141,0.0410900,0.2462992
3554.235207,0,5.994141,0.0407340,0.2441653
3554.236323,0,5.993750,0.0420280,0.2519053
3554.237380,0,5.991797,0.0431760,0.2587018
3554.238438,0,5.993555,0.0420080,0.2517772
3554.239553,0,5.995117,0.0403380,0.2418310
3554.240611,0,5.999414,0.0412360,0.2473918
3554.241727,0,5.993359,0.0421940,0.2528838
3554.242786,0,5.995898,0.0436140,0.2615051
3554.243844,0,5.993359,0.0404220,0.2422636
3554.244959,0,5.995508,0.0403380,0.2418468
3554.246017,0,5.993164,0.0414440,0.2483807
3554.247075,0,5.993164,0.0419440,0.2513773
3554.248190,0,5.997461,0.0428000,0.2566913
3554.249248,0,5.994336,0.0401500,0.2406726
3554.250363,0,5.998438,0.0407340,0.2443404
3554.251421,0,5.994336,0.0425280,0.2549271
3554.252479,0,5.991602,0.0423400,0.2536844
3554.253595,0,5.997266,0.0417160,0.2501819
3554.254652,0,5.991602,0.0408400,0.2446970
3554.255768,0,5.990820,0.0399840,0.2395370
3554.256826,0,5.994336,0.0430920,0.2583079
3554.257883,0,5.994336,0.0421740,0.2528051
3554.258999,0,5.994141,0.0421940,0.2529168
3554.260056,0,6.001367,0.0219420,0.1316820
3554.261114,0,6.000586,0.0032740,0.0196459
3554.262232,0,5.996680,0.0032120,0.0192613
3554.263290,0,5.997070,0.0035440,0.0212536
3554.264406,0,5.996875,0.0032940,0.0197537
3554.265463,0,5.997852,0.0034820,0.0208845
3554.266521,0,5.997266,0.0033980,0.0203787
3554.267636,0,5.997070,0.0031900,0.0191307
3554.268694,0,5.997852,0.0042120,0.0252630
3554.269752,0,6.001953,0.0028360,0.0170215
3554.270867,0,5.997461,0.0041700,0.0250094
3554.271926,0,5.997461,0.0031280,0.0187601
3554.273042,0,5.998242,0.0039000,0.0233931
3554.274100,0,6.000195,0.0034400,0.0206407
3554.275158,0,5.999219,0.0032940,0.0197614
3554.276273,0,5.996094,0.0033580,0.0201349
3554.277331,0,5.996875,0.0034400,0.0206293
3554.278446,0,5.997266,0.0032520,0.0195031
3554.279504,0,5.998828,0.0033160,0.0198921
3554.280562,0,5.996680,0.0038780,0.0232551
3554.281678,0,5.996680,0.0037960,0.0227634
3554.282736,0,5.999023,0.0038160,0.0228923
3554.283794,0,5.999609,0.0032940,0.0197627
3554.284909,0,5.998047,0.0042960,0.0257676
3554.285967,0,5.998242,0.0021060,0.0126323
3554.287083,0,6.002539,0.0008340,0.0050061
3554.288141,0,5.999023,0.0003540,0.0021237
3554.289198,0,5.999219,0.0017300,0.0103786
3554.290314,0,5.997852,0.0053600,0.0321485
3554.291371,0,5.998828,0.0051920,0.0311459
3554.292432,0,6.000781,0.0052340,0.0314081
3554.293548,0,5.997266,0.0051100,0.0306460
3554.294606,0,5.998242,0.0039620,0.0237650
3554.295721,0,5.996680,0.0058600,0.0351405
3554.296779,0,5.997852,0.0048580,0.0291376
3554.297837,0,5.995703,0.0040660,0.0243785
3554.298952,0,5.997461,0.0058400,0.0350252
3554.300010,0,5.998633,0.0034620,0.0207673
3554.301126,0,5.998828,0.0039420,0.0236474
3554.302184,0,5.996289,0.0032320,0.0193800
3554.303243,0,5.995898,0.0043580,0.0261301
3554.304359,0,5.999805,0.0037740,0.0226433
3554.305416,0,6.000195,0.0043800,0.0262809
3554.306532,0,5.998438,0.0040460,0.0242697
3554.307589,0,5.998828,0.0037120,0.0222676
3554.308647,0,5.998828,0.0047760,0.0286504
3554.309763,0,5.997070,0.0031060,0.0186269
3554.310820,0,5.999219,0.0052140,0.0312799
3554.311879,0,5.998047,0.0042740,0.0256357
3554.314531,0,5.999219,0.0053180,0.0319038
3554.316298,0,5.995508,0.0057340,0.0343782
3554.318058,0,5.995313,0.0040660,0.0243769
3554.319817,0,5.997656,0.0060260,0.0361419
3554.321575,0,5.996875,0.0040880,0.0245152
3554.323333,0,5.999219,0.0036080,0.0216452
3554.325092,0,5.997852,0.0035440,0.0212564
3554.326849,0,6.000195,0.0038360,0.0230167
3554.327043,0,6.000977,0.0038360,0.0230197
3554.328101,0,5.998438,0.0052140,0.0312759
3554.329159,0,5.995898,0.0058800,0.0352559
3554.330274,0,5.997852,0.0028780,0.0172618
3554.331332,0,5.999609,0.0061520,0.0369096
3554.332449,0,5.999805,0.0044840,0.0269031
3554.333507,0,5.997656,0.0038160,0.0228871
3554.334565,0,5.995898,0.0057140,0.0342606
3554.335681,0,6.000977,0.0038360,0.0230197
3554.336738,0,5.997656,0.0037740,0.0226352
3554.337796,0,5.999023,0.0033980,0.0203847
3554.338912,0,5.997852,0.0051100,0.0306490
3554.339969,0,5.999219,0.0040240,0.0241409
3554.341085,0,5.997266,0.0041700,0.0250086
3554.342144,0,5.998047,0.0041080,0.0246400
3554.343202,0,5.995313,0.0004380,0.0026259
3554.344317,0,5.997852,0.0044620,0.0267624
3554.345375,0,5.997070,0.0028980,0.0173795
3554.346433,0,5.998633,-0.0001660,-0.0009958
3554.347549,0,6.000195,0.0001040,0.0006240
3554.348606,0,5.998242,0.0001460,0.0008757
3554.349722,0,5.996484,0.0000200,0.0001199
3554.350780,0,5.998438,-0.0001040,-0.0006238
3554.351837,0,6.001953,0.0000820,0.0004922
3554.352953,0,6.000000,-0.0004580,-0.0027480
3554.354011,0,5.998828,-0.0000400,-0.0002400
3554.355126,0,5.999219,-0.0001860,-0.0011159
3554.356184,0,6.001758,-0.0001240,-0.0007442
3554.357242,0,5.999023,0.0001860,0.0011158
3554.358357,0,5.998047,-0.0000820,-0.0004918
3554.359415,0,5.998242,-0.0000820,-0.0004919
3554.360473,0,5.999219,0.0001240,0.0007439
3554.361588,0,5.997461,-0.0001240,-0.0007437
3554.362648,0,5.996680,-0.0003540,-0.0021228
3554.363764,0,5.997461,-0.0000200,-0.0001199
3554.364822,0,6.000586,0.0000400,0.0002400
3554.365880,0,5.995117,-0.0002080,-0.0012470
3554.366995,0,5.995117,-0.0000400,-0.0002398
3554.368053,0,5.999414,-0.0005420,-0.0032517
3554.369111,0,5.997852,0.0002700,0.0016194
3554.370226,0,5.998047,0.0004160,0.0024952
3554.371284,0,6.000195,-0.0001660,-0.0009960
3554.372400,0,5.998438,0.0000820,0.0004919
3554.373459,0,5.996484,0.0000000,0.0000000
3554.374517,0,5.998242,-0.0003120,-0.0018715
3554.375632,0,5.998828,0.0002920,0.0017517
3554.376689,0,5.995508,0.0000200,0.0001199
3554.377805,0,5.996680,-0.0002080,-0.0012473
3554.378863,0,5.999219,0.0000620,0.0003720
3554.379921,0,5.996289,-0.0001040,-0.0006236
3554.381036,0,5.999609,0.0002080,0.0012479
3554.382094,0,5.998242,-0.0002920,-0.0017515
3554.383152,0,6.000000,0.0002700,0.0016200
3554.384267,0,5.999023,-0.0002500,-0.0014998
3554.385325,0,5.996680,-0.0001860,-0.0011154
